Number	Core	Pan
8	7580	43025
8	7804	43213
8	7241	42685
8	8901	43169
8	8192	42751
8	8578	42445
8	9837	42320
8	8368	42780
8	9565	42736
8	10080	41977
8	9176	41975
8	8279	43271
8	9435	43240
8	9950	42484
8	9111	42481
8	8180	43085
8	8462	42863
8	7832	42761
8	9681	42830
8	8879	42820
8	9334	42112
8	8417	42247
8	9675	42226
8	10150	41897
8	9371	41296
8	8331	42105
8	8563	42377
8	7964	41692
8	9871	42338
8	9100	41769
8	9530	41519
8	8232	42676
8	8485	42906
8	7908	42260
8	9740	42874
8	9020	42348
8	9461	42062
8	8381	42718
8	7792	42074
8	8062	42357
8	9216	42440
8	10102	41486
8	9844	42188
8	8450	42304
8	9658	42246
8	10182	41530
8	9171	41651
8	10026	41038
8	8559	41253
8	9836	41202
8	10326	40921
8	9324	40475
8	8380	42031
8	9602	41987
8	10059	41674
8	9196	41255
8	8362	41541
8	8597	41800
8	7936	41297
8	9877	41740
8	9026	41355
8	9432	41093
8	10855	41124
8	9223	41323
8	10614	41271
8	11201	40561
8	10080	40573
8	9048	42100
8	10380	42064
8	10944	41353
8	9942	41371
8	8996	41619
8	9291	41459
8	8547	41378
8	10704	41422
8	9746	41434
8	10223	40775
8	9188	40917
8	10616	40882
8	11141	40605
8	10185	40027
8	9154	40459
8	9398	40822
8	8680	40133
8	10893	40773
8	9969	40201
8	10408	40014
8	8968	41342
8	9235	41655
8	8565	41016
8	10664	41613
8	9817	41097
8	10271	40867
8	9173	41161
8	8491	40514
8	8767	40882
8	10058	40959
8	9636	41833
8	8262	41988
8	9443	41938
8	9969	41203
8	8962	41317
8	8116	42592
8	9248	42561
8	9750	41830
8	8853	41921
8	8077	42097
8	8347	41867
8	7668	41885
8	9557	41826
8	8685	41941
8	9122	41235
8	8196	41656
8	9395	41632
8	9850	41312
8	9001	40848
8	8173	41218
8	8403	41482
8	7749	40939
8	9668	41426
8	8821	41013
8	9218	40751
8	8020	41914
8	8265	42134
8	7656	41611
8	9467	42094
8	8706	41698
8	9109	41403
8	8222	41619
8	7594	41118
8	7849	41375
8	8942	41444
8	8847	41723
8	10163	41690
8	10722	40962
8	9733	40966
8	8798	41286
8	9083	41121
8	8348	41028
8	10483	41076
8	9534	41082
8	10000	40407
8	8647	41980
8	8944	41797
8	8256	41700
8	10278	41771
8	9405	41782
8	9884	41093
8	8879	41286
8	8174	41199
8	8468	41039
8	9681	41115
8	8772	40960
8	9024	41277
8	8373	40595
8	10443	41236
8	9614	40689
8	10054	40455
8	8967	40823
8	8293	40142
8	8554	40526
8	9845	40599
8	8828	41561
8	8192	40929
8	8468	41248
8	9719	41341
8	8384	40743
8	9454	43183
8	9339	43447
8	8023	43826
8	9092	43753
8	9562	43036
8	8623	43188
8	9485	42641
8	8106	43112
8	9232	43051
8	9674	42733
8	8745	42360
8	8029	43424
8	9110	43363
8	9556	43037
8	8716	42674
8	7948	43213
8	8169	43424
8	7520	42978
8	9300	43354
8	8504	43024
8	8892	42746
8	10301	42718
8	8761	43160
8	10007	43107
8	10535	42376
8	9508	42445
8	8681	43496
8	9885	43446
8	10421	42730
8	9464	42789
8	8577	43289
8	8856	43090
8	8137	43051
8	10121	43043
8	9226	43106
8	9683	42432
8	8797	42660
8	10097	42620
8	10592	42304
8	9679	41806
8	8708	42492
8	8939	42765
8	8245	42166
8	10282	42713
8	9425	42233
8	9848	41999
8	8617	42892
8	8874	43141
8	8211	42567
8	10168	43088
8	9362	42638
8	9807	42385
8	8759	42925
8	8098	42360
8	8365	42656
8	9545	42729
8	9128	43136
8	7835	43546
8	8886	43484
8	9348	42738
8	8420	42893
8	7790	43673
8	8807	43620
8	9274	42881
8	8403	43015
8	7701	43448
8	7945	43201
8	7276	43255
8	9022	43150
8	8201	43299
8	8607	42591
8	7839	43107
8	8908	43064
8	9341	42713
8	8514	42324
8	7764	42938
8	7976	43137
8	7330	42670
8	9093	43080
8	8304	42732
8	8677	42438
8	7702	43126
8	7938	43300
8	7320	42843
8	9010	43244
8	8275	42905
8	8663	42594
8	7840	43069
8	7221	42637
8	7458	42843
8	8450	42906
8	8481	43166
8	9684	43120
8	10203	42376
8	9259	42432
8	8389	42994
8	8653	42779
8	7942	42738
8	9911	42734
8	9030	42795
8	9465	42097
8	8329	43195
8	8612	42979
8	7927	42925
8	9825	42941
8	8991	42993
8	9448	42296
8	8499	42750
8	7813	42711
8	8095	42511
8	9206	42588
8	8425	42569
8	8666	42809
8	8018	42207
8	9955	42761
8	9170	42290
8	9593	42018
8	8562	42630
8	7906	42046
8	8157	42339
8	9343	42415
8	8513	42867
8	7880	42307
8	8152	42564
8	9305	42646
8	8026	42352
8	10112	42212
8	8665	42373
8	9893	42307
8	10432	41600
8	9305	41790
8	8531	42810
8	9712	42755
8	10231	42056
8	9210	42221
8	8486	42311
8	8752	42106
8	7976	42201
8	10014	42051
8	9042	42246
8	9479	41572
8	8585	42062
8	9820	42013
8	10301	41706
8	9330	41346
8	8557	41598
8	8785	41871
8	8039	41427
8	10082	41804
8	9153	41482
8	9555	41243
8	8407	42128
8	8659	42365
8	7962	41931
8	9899	42303
8	9049	41995
8	9462	41725
8	8603	41838
8	7902	41431
8	8151	41702
8	9278	41764
8	9270	42139
8	10636	42094
8	11220	41385
8	10098	41467
8	9214	41693
8	9502	41536
8	8666	41521
8	10949	41489
8	9904	41571
8	10374	40920
8	9068	42218
8	9374	42057
8	8586	42029
8	10762	42016
8	9789	42095
8	10276	41441
8	9300	41546
8	8507	41530
8	8803	41392
8	10064	41466
8	9164	41383
8	9427	41695
8	8679	41107
8	10885	41643
8	9966	41185
8	10417	40963
8	9362	41232
8	8609	40645
8	8870	41022
8	10197	41095
8	9233	41806
8	8518	41255
8	8800	41587
8	10089	41666
8	8709	41081
8	8334	42574
8	9492	42529
8	10010	41805
8	9003	41974
8	8294	42119
8	8558	41905
8	7792	41998
8	9792	41848
8	8837	42042
8	9264	41351
8	8179	42428
8	8456	42202
8	7728	42278
8	9643	42161
8	8753	42338
8	9189	41648
8	8401	41652
8	7664	41755
8	7935	41539
8	9010	41604
8	8218	41890
8	8463	42118
8	7774	41661
8	9682	42064
8	8848	41737
8	9245	41459
8	8416	41640
8	7714	41213
8	7955	41487
8	9071	41546
8	8305	41992
8	7644	41579
8	7902	41811
8	8985	41884
8	7828	41282
8	8871	41964
8	9165	41789
8	8391	41760
8	10540	41743
8	9587	41828
8	10056	41152
8	9101	41319
8	8319	41305
8	8599	41158
8	9854	41220
8	8989	41685
8	8246	41664
8	8546	41504
8	9764	41582
8	8457	40966
8	9026	41546
8	8325	40975
8	8591	41306
8	9879	41385
8	8509	40844
8	8448	41249
8	9666	42238
8	9504	42821
8	8133	43202
8	9204	43146
8	9742	42393
8	8755	42543
8	9707	41742
8	8248	42207
8	9378	42157
8	9897	41830
8	8911	41422
8	8132	42843
8	9223	42792
8	9722	42450
8	8840	42067
8	8027	42621
8	8298	42850
8	7608	42375
8	9441	42781
8	8634	42413
8	9040	42135
8	10572	41574
8	8953	42002
8	10198	41978
8	10812	41215
8	9700	41265
8	8840	42671
8	10045	42650
8	10645	41899
8	9626	41947
8	8691	42449
8	9032	42266
8	8248	42206
8	10305	42236
8	9379	42273
8	9860	41577
8	8999	41534
8	10294	41510
8	10864	41205
8	9875	40655
8	8860	41333
8	9153	41670
8	8396	41000
8	10507	41632
8	9613	41075
8	10060	40864
8	8735	42080
8	9041	42374
8	8322	41757
8	10349	42333
8	9510	41825
8	9976	41586
8	8898	42142
8	8209	41511
8	8492	41869
8	9724	41934
8	9287	42415
8	7941	42811
8	8987	42777
8	9521	41995
8	8543	42136
8	7859	43308
8	8869	43279
8	9387	42505
8	8491	42628
8	7744	43079
8	8035	42832
8	7338	42870
8	9115	42795
8	8287	42921
8	8715	42187
8	7943	42415
8	9009	42390
8	9504	42030
8	8637	41608
8	7836	42231
8	8100	42450
8	7427	41941
8	9227	42408
8	8425	42010
8	8822	41714
8	7743	42791
8	8016	42983
8	7381	42498
8	9098	42936
8	8359	42556
8	8768	42247
8	7908	42743
8	7290	42264
8	7541	42502
8	8568	42554
8	8634	42239
8	9823	42227
8	10422	41451
8	9410	41492
8	8489	42049
8	8822	41852
8	8053	41784
8	10083	41833
8	9164	41863
8	9637	41141
8	8397	42637
8	8736	42428
8	8007	42358
8	9946	42414
8	9087	42443
8	9577	41721
8	8591	42188
8	7884	42123
8	8189	41944
8	9332	42024
8	8537	41643
8	8831	41936
8	8136	41281
8	10126	41903
8	9304	41369
8	9762	41114
8	8692	41734
8	8015	41075
8	8291	41435
8	9511	41514
8	8602	42354
8	7954	41743
8	8246	42049
8	9430	42126
8	8124	41805
8	10330	41091
8	8815	41202
8	10057	41189
8	10658	40416
8	9468	40603
8	8639	42010
8	9834	42004
8	10397	41250
8	9341	41408
8	8567	41488
8	8879	41257
8	8061	41351
8	10158	41239
8	9169	41429
8	9624	40704
8	8727	40964
8	9981	40951
8	10513	40606
8	9490	40218
8	8672	40463
8	8949	40736
8	8153	40260
8	10273	40696
8	9317	40344
8	9729	40074
8	8486	41367
8	8775	41600
8	8042	41146
8	10041	41566
8	9174	41227
8	9598	40938
8	8708	41038
8	7991	40592
8	8253	40883
8	9432	40949
8	9476	40771
8	10848	40787
8	11494	40028
8	10304	40085
8	9373	40296
8	9723	40128
8	8815	40089
8	11185	40127
8	10094	40191
8	10586	39485
8	9193	41203
8	9548	41034
8	8705	40981
8	10951	41040
8	9945	41095
8	10451	40402
8	9444	40484
8	8619	40449
8	8934	40311
8	10240	40411
8	9329	40028
8	9638	40374
8	8833	39729
8	11119	40355
8	10160	39835
8	10625	39608
8	9544	39857
8	8754	39194
8	9035	39626
8	10411	39718
8	9373	40823
8	8631	40217
8	8925	40588
8	10262	40682
8	8841	40014
8	8441	41662
8	9603	41674
8	10169	40896
8	9120	41050
8	8371	41189
8	8680	40944
8	7870	41027
8	9931	40939
8	8947	41123
8	9397	40375
8	8220	41914
8	8532	41664
8	7781	41722
8	9728	41667
8	8832	41824
8	9284	41090
8	8459	41093
8	7716	41178
8	8002	40947
8	9112	41041
8	8292	41018
8	8575	41245
8	7857	40756
8	9816	41224
8	8960	40865
8	9375	40564
8	8512	40734
8	7798	40263
8	8056	40549
8	9212	40635
8	8362	41505
8	7697	41052
8	7967	41302
8	9089	41386
8	7906	40723
8	8986	40840
8	9335	40656
8	8505	40597
8	10715	40662
8	9724	40723
8	10221	40004
8	9235	40156
8	8416	40117
8	8726	39966
8	10013	40071
8	9082	40950
8	8316	40905
8	8639	40741
8	9884	40857
8	8544	40168
8	9159	40452
8	8431	39820
8	8718	40192
8	10039	40294
8	8632	39670
8	8536	40518
8	9776	42763
8	8346	43157
8	9438	43106
8	9985	42351
8	8870	42567
8	8278	43485
8	9327	43433
8	9873	42696
8	8836	42882
8	8145	43237
8	8431	43011
8	7633	43119
8	9555	42960
8	8622	43163
8	9050	42461
8	8339	42792
8	9445	42741
8	9966	42400
8	8959	42070
8	8220	42584
8	8475	42811
8	7704	42393
8	9641	42749
8	8747	42441
8	9136	42169
8	8133	42968
8	8411	43178
8	7673	42766
8	9527	43109
8	8693	42807
8	9102	42529
8	8279	42915
8	7587	42518
8	7825	42772
8	8886	42813
8	9060	42619
8	10294	42594
8	10917	41850
8	9766	41952
8	8906	42411
8	9230	42221
8	8358	42222
8	10538	42199
8	9518	42300
8	9983	41608
8	8819	42825
8	9159	42640
8	8327	42621
8	10418	42610
8	9459	42698
8	9946	42017
8	8999	42379
8	8206	42375
8	8502	42218
8	9688	42297
8	8935	42034
8	9228	42328
8	8432	41749
8	10567	42284
8	9652	41826
8	10101	41594
8	9079	42105
8	8323	41526
8	8583	41890
8	9841	41963
8	9001	42554
8	8275	42007
8	8554	42330
8	9779	42398
8	8430	42072
8	8072	43189
8	9107	43153
8	9639	42387
8	8616	42578
8	7951	42974
8	8229	42729
8	7439	42836
8	9337	42692
8	8411	42895
8	8823	42165
8	7900	43175
8	8194	42928
8	7430	43016
8	9255	42888
8	8384	43069
8	8808	42348
8	8065	42649
8	7334	42756
8	7593	42528
8	8595	42589
8	7939	42677
8	8207	42873
8	7483	42442
8	9308	42818
8	8486	42503
8	8875	42202
8	8088	42645
8	7392	42233
8	7624	42473
8	8670	42533
8	8033	42872
8	7367	42472
8	7617	42692
8	8634	42738
8	7519	42422
8	8618	42515
8	8948	42316
8	8127	42298
8	10199	42289
8	9253	42384
8	9720	41676
8	8800	42085
8	8012	42085
8	8297	41911
8	9475	41996
8	8742	42354
8	7986	42342
8	8292	42161
8	9437	42244
8	8163	41889
8	8795	42240
8	8080	41678
8	8351	41994
8	9569	42070
8	8231	41767
8	8210	42065
8	8878	42042
8	10088	42029
8	10677	41279
8	9484	41506
8	8791	41553
8	9100	41324
8	8179	41492
8	10401	41305
8	9307	41570
8	9755	40856
8	8648	42099
8	8968	41878
8	8101	42003
8	10216	41855
8	9204	42082
8	9660	41389
8	8882	41296
8	8039	41458
8	8318	41257
8	9478	41338
8	8693	41404
8	8982	41636
8	8159	41238
8	10265	41594
8	9313	41321
8	9729	41040
8	8901	41106
8	8105	40731
8	8351	41028
8	9551	41098
8	8762	41706
8	8015	41334
8	8280	41601
8	9444	41666
8	8213	41018
8	9426	41247
8	9782	41074
8	8838	41082
8	11219	41068
8	10114	41192
8	10612	40507
8	9669	40561
8	8753	40596
8	9058	40460
8	10397	40560
8	9527	41188
8	8663	41200
8	8984	41065
8	10284	41164
8	8888	40494
8	9574	40866
8	8761	40314
8	9042	40685
8	10409	40778
8	8956	40158
8	8871	40829
8	8446	41884
8	8761	41641
8	7906	41771
8	9981	41628
8	8987	41867
8	9427	41147
8	8682	41113
8	7846	41279
8	8121	41061
8	9253	41150
8	8568	41506
8	7775	41647
8	8062	41429
8	9168	41513
8	7994	40823
8	8563	41480
8	7821	41095
8	8079	41352
8	9223	41432
8	8016	40826
8	7947	41242
8	9317	40933
8	8465	40955
8	8777	40801
8	10062	40904
8	8686	40281
8	8619	40712
8	8667	40567
8	9684	42345
8	9512	42899
8	8144	43281
8	9264	43237
8	9778	42441
8	8857	42615
8	9715	41810
8	8272	42282
8	9457	42254
8	9940	41878
8	9026	41493
8	8151	42883
8	9294	42868
8	9764	42468
8	8952	42106
8	8079	42678
8	8328	42857
8	7706	42401
8	9514	42817
8	8730	42478
8	9148	42151
8	10715	41590
8	9066	42055
8	10403	42025
8	10991	41232
8	9943	41307
8	8942	42683
8	10233	42672
8	10821	41889
8	9866	41955
8	8835	42476
8	9150	42258
8	8439	42213
8	10502	42238
8	9595	42296
8	10103	41579
8	9113	41524
8	10515	41536
8	11070	41178
8	10138	40644
8	9027	41365
8	9291	41654
8	8606	40997
8	10735	41641
8	9854	41106
8	10329	40858
8	8892	42083
8	9180	42326
8	8537	41710
8	10570	42317
8	9756	41832
8	10244	41547
8	9064	42119
8	8408	41492
8	8702	41810
8	9961	41917
8	9315	42525
8	7959	42947
8	9062	42913
8	9573	42097
8	8660	42261
8	7869	43404
8	8936	43389
8	9434	42573
8	8598	42710
8	7783	43184
8	8059	42899
8	7422	42950
8	9183	42875
8	8376	43025
8	8823	42255
8	7967	42495
8	9098	42501
8	9562	42080
8	8761	41677
8	7892	42343
8	8130	42514
8	7523	42018
8	9309	42493
8	8532	42124
8	8941	41779
8	7798	42875
8	8049	43011
8	7472	42531
8	9180	42993
8	8467	42640
8	8878	42267
8	7964	42792
8	7369	42327
8	7628	42514
8	8660	42606
8	8734	42282
8	10025	42270
8	10601	41469
8	9657	41522
8	8637	42119
8	8937	41897
8	8240	41832
8	10284	41880
8	9387	41924
8	9883	41186
8	8536	42673
8	8848	42440
8	8194	42362
8	10142	42433
8	9309	42470
8	9818	41729
8	8732	42213
8	8059	42143
8	8373	41941
8	9546	42047
8	8689	41675
8	8962	41923
8	8340	41262
8	10357	41921
8	9556	41400
8	10032	41105
8	8853	41765
8	8209	41099
8	8490	41420
8	9750	41543
8	8764	42356
8	8151	41728
8	8447	41995
8	9670	42121
8	8309	41785
8	10348	41107
8	8835	41240
8	10130	41210
8	10717	40412
8	9578	40618
8	8640	42008
8	9884	41992
8	10435	41206
8	9440	41381
8	8605	41472
8	8900	41218
8	8152	41317
8	10219	41195
8	9246	41406
8	9723	40657
8	8746	40948
8	10060	40941
8	10567	40563
8	9608	40191
8	8732	40460
8	8986	40698
8	8260	40232
8	10353	40668
8	9410	40338
8	9844	40039
8	8536	41327
8	8803	41528
8	8143	41076
8	10107	41505
8	9274	41187
8	9706	40856
8	8761	40970
8	8075	40538
8	8349	40790
8	9511	40886
8	9565	40699
8	11043	40694
8	11682	39923
8	10539	39993
8	9514	40226
8	9831	40051
8	8997	40004
8	11388	40039
8	10302	40101
8	10831	39400
8	9318	41095
8	9649	40916
8	8887	40860
8	11137	40916
8	10153	40976
8	10687	40274
8	9574	40366
8	8788	40318
8	9114	40174
8	10442	40288
8	9479	39914
8	9767	40242
8	9032	39582
8	11346	40239
8	10400	39718
8	10893	39473
8	9701	39758
8	8943	39077
8	9234	39489
8	10643	39611
8	9523	40682
8	8825	40055
8	9128	40405
8	10496	40534
8	9023	39857
8	8456	41709
8	9682	41703
8	10231	40897
8	9240	41068
8	8421	41226
8	8712	40962
8	7968	41048
8	10011	40943
8	9043	41147
8	9517	40377
8	8260	41923
8	8553	41651
8	7869	41710
8	9795	41649
8	8924	41819
8	9391	41056
8	8504	41065
8	7791	41153
8	8088	40898
8	9190	41007
8	8357	41020
8	8612	41212
8	7961	40728
8	9906	41204
8	9081	40865
8	9498	40519
8	8575	40712
8	7889	40253
8	8153	40497
8	9309	40608
8	8421	41459
8	7789	41010
8	8058	41215
8	9185	41333
8	7982	40649
8	9121	40766
8	9438	40585
8	8687	40514
8	10919	40580
8	9948	40638
8	10468	39917
8	9370	40085
8	8589	40026
8	8904	39872
8	10225	39986
8	9212	40857
8	8491	40786
8	8817	40618
8	10094	40747
8	8708	40040
8	9315	40353
8	8629	39695
8	8915	40048
8	10285	40189
8	8813	39552
8	8722	40367
8	9772	42860
8	8353	43276
8	9495	43223
8	10025	42435
8	8982	42663
8	8264	43562
8	9365	43529
8	9897	42749
8	8938	42945
8	8170	43325
8	8448	43064
8	7724	43178
8	9610	43023
8	8711	43240
8	9159	42504
8	8343	42857
8	9505	42833
8	10001	42439
8	9076	42125
8	8264	42669
8	8506	42860
8	7812	42443
8	9714	42814
8	8850	42522
8	9259	42209
8	8166	43029
8	8429	43189
8	7775	42780
8	9586	43147
8	8792	42866
8	9217	42532
8	8327	42941
8	7671	42550
8	7928	42761
8	8980	42837
8	9156	42651
8	10483	42631
8	11098	41852
8	10012	41974
8	9051	42470
8	9358	42252
8	8559	42261
8	10743	42230
8	9742	42345
8	10244	41632
8	8943	42849
8	9269	42634
8	8521	42619
8	10605	42619
8	9671	42718
8	10198	42013
8	9142	42390
8	8388	42384
8	8708	42205
8	9910	42306
8	9082	42055
8	9366	42302
8	8649	41725
8	10790	42284
8	9894	41849
8	10383	41569
8	9249	42119
8	8525	41539
8	8810	41862
8	10091	41971
8	9157	42537
8	8475	41985
8	8779	42266
8	10021	42378
8	8633	42034
8	8072	43320
8	9170	43287
8	9687	42482
8	8741	42688
8	7988	43117
8	8255	42845
8	7541	42956
8	9408	42807
8	8521	43024
8	8951	42268
8	7922	43289
8	8204	43006
8	7520	43091
8	9314	42979
8	8481	43169
8	8925	42411
8	8102	42735
8	7413	42842
8	7689	42581
8	8691	42666
8	7979	42786
8	8231	42931
8	7584	42506
8	9385	42897
8	8599	42605
8	9004	42246
8	8140	42730
8	7480	42323
8	7728	42520
8	8782	42609
8	8079	42928
8	7450	42528
8	7714	42694
8	8738	42781
8	7600	42450
8	8751	42573
8	9063	42350
8	8324	42330
8	10401	42328
8	9480	42432
8	9982	41703
8	8945	42148
8	8199	42139
8	8502	41945
8	9705	42050
8	8874	42386
8	8164	42354
8	8489	42154
8	9657	42266
8	8345	41902
8	8952	42262
8	8279	41690
8	8567	41965
8	9819	42085
8	8429	41782
8	8404	42038
8	8872	42069
8	10133	42045
8	10719	41264
8	9592	41507
8	8830	41578
8	9125	41331
8	8283	41491
8	10466	41301
8	9401	41574
8	9875	40837
8	8664	42085
8	8972	41836
8	8191	41964
8	10256	41820
8	9285	42057
8	9764	41330
8	8915	41257
8	8116	41415
8	8414	41186
8	9558	41292
8	8737	41385
8	9008	41590
8	8265	41192
8	10329	41558
8	9416	41300
8	9850	40984
8	8955	41074
8	8197	40697
8	8464	40960
8	9651	41058
8	8803	41638
8	8102	41267
8	8382	41493
8	9534	41595
8	8295	40929
8	9550	41161
8	9885	40982
8	9022	40992
8	11409	40972
8	10324	41101
8	10864	40404
8	9806	40484
8	8931	40501
8	9254	40357
8	10617	40471
8	9645	41070
8	8833	41069
8	9174	40921
8	10490	41045
8	9062	40359
8	9724	40749
8	8952	40181
8	9255	40533
8	10651	40658
8	9152	40037
8	9064	40661
8	8478	41926
8	8779	41662
8	8007	41795
8	10045	41645
8	9093	41892
8	9554	41144
8	8729	41130
8	7940	41291
8	8229	41050
8	9359	41149
8	8598	41496
8	7856	41630
8	8155	41382
8	9257	41492
8	8074	40774
8	8615	41461
8	7917	41078
8	8183	41293
8	9334	41403
8	8110	40781
8	8032	41168
8	9445	40865
8	8644	40868
8	8968	40709
8	10285	40828
8	8868	40191
8	8793	40591
8	8860	40447
8	10025	41510
8	8517	41920
8	9679	41894
8	10286	41049
8	9178	41289
8	8399	42563
8	9519	42548
8	10111	41714
8	9100	41937
8	8270	42291
8	8597	42033
8	7822	42159
8	9790	42010
8	8861	42229
8	9337	41461
8	8516	41564
8	9697	41554
8	10256	41126
8	9271	40804
8	8402	41342
8	8690	41560
8	7943	41117
8	9928	41528
8	9034	41202
8	9470	40877
8	8273	42053
8	8575	42239
8	7870	41825
8	9762	42205
8	8941	41904
8	9388	41564
8	8453	41960
8	7775	41540
8	8043	41794
8	9159	41864
8	9411	41015
8	10749	41023
8	11466	40194
8	10282	40311
8	9237	40796
8	9616	40609
8	8746	40584
8	11028	40616
8	9976	40691
8	10519	39954
8	9106	41547
8	9500	41353
8	8682	41328
8	10860	41359
8	9876	41437
8	10439	40715
8	9321	41077
8	8526	41042
8	8872	40902
8	10133	41013
8	9287	40394
8	9632	40717
8	8846	40072
8	11082	40719
8	10133	40201
8	10663	39947
8	9463	40504
8	8701	39818
8	9011	40248
8	10353	40368
8	9341	41283
8	8617	40665
8	8943	41027
8	10245	41139
8	8791	40745
8	8209	42203
8	9309	42199
8	9898	41342
8	8893	41552
8	8089	41973
8	8409	41707
8	7645	41804
8	9578	41695
8	8658	41892
8	9125	41101
8	7991	42545
8	8316	42265
8	7594	42352
8	9437	42258
8	8587	42439
8	9056	41655
8	8191	41974
8	7486	42063
8	7778	41821
8	8823	41912
8	8088	41693
8	8385	41867
8	7694	41414
8	9554	41849
8	8738	41520
8	9178	41154
8	8268	41641
8	7591	41183
8	7857	41424
8	8953	41520
8	8170	42237
8	7529	41802
8	7806	42013
8	8872	42094
8	7703	41723
8	8903	41164
8	9290	40967
8	8483	40921
8	10633	40972
8	9661	41041
8	10213	40292
8	9119	40739
8	8332	40681
8	8669	40532
8	9913	40656
8	9014	41383
8	8268	41327
8	8623	41162
8	9823	41280
8	8463	40867
8	9133	40901
8	8419	40243
8	8741	40611
8	10032	40735
8	8590	40377
8	8528	41057
8	9048	40431
8	10349	40464
8	10982	39609
8	9803	39871
8	8977	39880
8	9312	39616
8	8415	39792
8	10701	39641
8	9595	39924
8	10092	39122
8	8776	40808
8	9117	40550
8	8294	40692
8	10443	40581
8	9447	40825
8	9942	40055
8	9038	39900
8	8220	40064
8	8526	39841
8	9737	39975
8	8883	39771
8	9189	39987
8	8397	39567
8	10557	39995
8	9609	39713
8	10061	39362
8	9121	39407
8	8333	38993
8	8608	39286
8	9866	39417
8	8928	40394
8	8208	39994
8	8491	40254
8	9712	40374
8	8419	39597
8	9762	39181
8	10154	39011
8	9229	38991
8	11716	39061
8	10582	39160
8	11152	38420
8	10029	38448
8	9112	38428
8	9458	38306
8	10883	38472
8	9836	39472
8	8988	39443
8	9347	39321
8	10722	39484
8	9224	38669
8	9952	38795
8	9145	38132
8	9461	38563
8	10923	38726
8	9348	37974
8	9227	39055
8	8589	40531
8	8924	40252
8	8111	40378
8	10222	40290
8	9239	40532
8	9724	39730
8	8853	39669
8	8036	39817
8	8340	39574
8	9524	39722
8	8683	40504
8	7930	40626
8	8236	40380
8	9387	40528
8	8157	39706
8	8741	40102
8	8024	39678
8	8302	39920
8	9503	40064
8	8232	39337
8	8123	40199
8	9629	39158
8	8788	39120
8	9139	38980
8	10498	39152
8	9019	38398
8	8913	39284
8	9021	38725
8	8646	42538
8	9774	42518
8	10397	41688
8	9243	41968
8	8503	42288
8	8823	42036
8	7953	42211
8	10033	42014
8	9007	42285
8	9468	41525
8	8405	42674
8	8743	42419
8	7908	42572
8	9899	42398
8	8940	42648
8	9418	41903
8	8594	42103
8	7803	42264
8	8088	42051
8	9173	42136
8	8485	42034
8	8786	42224
8	7992	41850
8	9988	42184
8	9080	41932
8	9515	41600
8	8648	41967
8	7898	41592
8	8150	41854
8	9284	41931
8	8554	42380
8	7841	42020
8	8112	42256
8	9211	42324
8	8005	41941
8	9354	41518
8	9742	41330
8	8818	41354
8	11131	41330
8	10040	41466
8	10596	40752
8	9554	41081
8	8673	41098
8	9004	40964
8	10289	41083
8	9453	41545
8	8614	41552
8	8968	41413
8	10210	41525
8	8808	41102
8	9551	41265
8	8752	40690
8	9066	41060
8	10393	41175
8	8919	40808
8	8864	41298
8	8215	42454
8	8543	42185
8	7723	42329
8	9687	42165
8	8744	42415
8	9198	41643
8	8409	41911
8	7623	42061
8	7899	41831
8	8967	41923
8	8342	42151
8	7586	42287
8	7876	42048
8	8916	42133
8	7767	41717
8	8365	42155
8	7655	41776
8	7918	41993
8	9006	42074
8	7817	41728
8	7777	41980
8	9252	41292
8	8421	41293
8	8764	41139
8	9998	41258
8	8612	40875
8	8573	41157
8	8662	41031
8	9021	40884
8	9372	40627
8	8437	40828
8	10711	40645
8	9614	40955
8	10103	40196
8	9281	40030
8	8367	40258
8	8664	40044
8	9901	40178
8	9115	40670
8	8263	40858
8	8573	40652
8	9770	40782
8	8492	39977
8	9141	40470
8	8342	40126
8	8618	40391
8	9862	40508
8	8547	39796
8	8446	40456
8	10090	39555
8	9146	39589
8	9500	39469
8	10906	39628
8	9382	38888
8	9281	39573
8	9370	39206
8	8924	40518
8	8082	40710
8	8381	40478
8	9561	40614
8	8312	39868
8	8223	40310
8	8259	40284
8	9082	39386
8	8964	43192
8	8844	43369
8	7614	43712
8	8645	43650
8	9095	42914
8	8271	43018
8	8998	42670
